Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,TISSUE,transgenic_line
SRR9198903,5 days post fertilization,RNA-Seq,43,44605491,PRJNA546235,SAMN11955518,34577229,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198904,5 days post fertilization,RNA-Seq,43,28058661,PRJNA546235,SAMN11955518,22861877,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198905,5 days post fertilization,RNA-Seq,43,44848914,PRJNA546235,SAMN11955518,34832617,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198906,5 days post fertilization,RNA-Seq,43,42191342,PRJNA546235,SAMN11955518,32877592,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198907,5 days post fertilization,RNA-Seq,43,35529223,PRJNA546235,SAMN11955518,28971187,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198908,5 days post fertilization,RNA-Seq,43,46322954,PRJNA546235,SAMN11955518,35985006,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198909,5 days post fertilization,RNA-Seq,43,18109278,PRJNA546235,SAMN11955518,14521801,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198910,5 days post fertilization,RNA-Seq,43,38884771,PRJNA546235,SAMN11955518,30611748,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198911,5 days post fertilization,RNA-Seq,43,33182068,PRJNA546235,SAMN11955518,25927748,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198912,5 days post fertilization,RNA-Seq,43,40871500,PRJNA546235,SAMN11955518,31740601,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198913,5 days post fertilization,RNA-Seq,43,14745818,PRJNA546235,SAMN11955518,11604150,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198914,5 days post fertilization,RNA-Seq,43,54545371,PRJNA546235,SAMN11955518,42509906,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198915,5 days post fertilization,RNA-Seq,43,27201929,PRJNA546235,SAMN11955518,21714840,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198916,5 days post fertilization,RNA-Seq,43,16826803,PRJNA546235,SAMN11955518,13782511,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198917,5 days post fertilization,RNA-Seq,43,17199183,PRJNA546235,SAMN11955518,13932498,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198918,5 days post fertilization,RNA-Seq,43,15937735,PRJNA546235,SAMN11955518,13330885,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198919,5 days post fertilization,RNA-Seq,43,23911569,PRJNA546235,SAMN11955518,18946282,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198920,5 days post fertilization,RNA-Seq,43,20780008,PRJNA546235,SAMN11955518,16793799,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198921,5 days post fertilization,RNA-Seq,43,22131885,PRJNA546235,SAMN11955518,18245442,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198922,5 days post fertilization,RNA-Seq,43,24068820,PRJNA546235,SAMN11955518,18929074,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198923,5 days post fertilization,RNA-Seq,43,17301007,PRJNA546235,SAMN11955518,13730569,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198924,5 days post fertilization,RNA-Seq,43,3941767,PRJNA546235,SAMN11955518,3154448,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198925,5 days post fertilization,RNA-Seq,43,51139169,PRJNA546235,SAMN11955518,39645604,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198926,5 days post fertilization,RNA-Seq,43,45717299,PRJNA546235,SAMN11955518,36315227,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198927,5 days post fertilization,RNA-Seq,43,37822972,PRJNA546235,SAMN11955518,29609022,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198928,5 days post fertilization,RNA-Seq,43,51102103,PRJNA546235,SAMN11955518,39837536,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198929,5 days post fertilization,RNA-Seq,43,45543536,PRJNA546235,SAMN11955518,35354820,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198930,5 days post fertilization,RNA-Seq,43,30648809,PRJNA546235,SAMN11955518,25400442,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198931,5 days post fertilization,RNA-Seq,43,46715200,PRJNA546235,SAMN11955518,36389100,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198932,5 days post fertilization,RNA-Seq,43,38230956,PRJNA546235,SAMN11955518,29897502,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198933,5 days post fertilization,RNA-Seq,43,34521432,PRJNA546235,SAMN11955518,28252526,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198934,5 days post fertilization,RNA-Seq,43,23127163,PRJNA546235,SAMN11955518,18123246,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198935,5 days post fertilization,RNA-Seq,43,45874550,PRJNA546235,SAMN11955518,35708929,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198936,5 days post fertilization,RNA-Seq,43,34651206,PRJNA546235,SAMN11955518,27092068,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198937,5 days post fertilization,RNA-Seq,43,45019839,PRJNA546235,SAMN11955518,35132658,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198938,5 days post fertilization,RNA-Seq,43,1468579,PRJNA546235,SAMN11955518,1198185,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198939,5 days post fertilization,RNA-Seq,43,32407036,PRJNA546235,SAMN11955518,25324735,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198940,5 days post fertilization,RNA-Seq,43,39501305,PRJNA546235,SAMN11955518,30957971,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198941,5 days post fertilization,RNA-Seq,43,37312562,PRJNA546235,SAMN11955518,29111529,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198957,5 days post fertilization,RNA-Seq,43,25281291,PRJNA546235,SAMN11955518,20108610,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198958,5 days post fertilization,RNA-Seq,43,44289828,PRJNA546235,SAMN11955518,34454912,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198959,5 days post fertilization,RNA-Seq,43,8601978,PRJNA546235,SAMN11955518,6842029,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198960,5 days post fertilization,RNA-Seq,43,28689772,PRJNA546235,SAMN11955518,22546749,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198961,5 days post fertilization,RNA-Seq,43,38976232,PRJNA546235,SAMN11955518,30465368,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198962,5 days post fertilization,RNA-Seq,43,44831671,PRJNA546235,SAMN11955518,34755177,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198963,5 days post fertilization,RNA-Seq,43,46235234,PRJNA546235,SAMN11955518,35697764,oligodendrocyte precursor cells,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198964,5 days post fertilization,RNA-Seq,43,34304454,PRJNA546235,SAMN11955518,26803487,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198965,5 days post fertilization,RNA-Seq,43,33378019,PRJNA546235,SAMN11955518,25892295,oligodendrocyte precursor cells,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198966,5 days post fertilization,RNA-Seq,43,25270928,PRJNA546235,SAMN11955518,19854956,oligodendrocyte precursor cells,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198967,5 days post fertilization,RNA-Seq,43,17018153,PRJNA546235,SAMN11955518,13347576,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198968,5 days post fertilization,RNA-Seq,43,32229790,PRJNA546235,SAMN11955518,25110051,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198969,5 days post fertilization,RNA-Seq,43,24065466,PRJNA546235,SAMN11955518,19551132,oligodendrocyte precursor cells,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198970,5 days post fertilization,RNA-Seq,43,36214944,PRJNA546235,SAMN11955518,28322280,oligodendrocyte precursor cells,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
SRR9198971,5 days post fertilization,RNA-Seq,43,38218830,PRJNA546235,SAMN11955518,29748772,oligodendrocyte precursor cells,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX5970646,GSM3851760,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Danio rerio,ILLUMINA,2020-02-20T00:00:00Z,GSM3851760,oligodendrocyte precursor cells,SRP200391,EYFP cells FACS sorted from dissociated whole animal,Tg(olig1:memEYFP)
